Timestamp,Which year are you in?,How are you feeling right now?,"On a scale of 1-100, how would you express this feeling?",Gender,Age,Your location ?,Relationship status,Are you happy with your financial state?,How much have you succeeded to cope up with the environment of your educational institution?,Understanding with your family members?,Are you feeling pressure in your study or work right now?,Are you satisfied with your academic result?,Are you happy with your living place?,Who supports you when you are not succeeding in your academic life?,Have you used any social media within the last 6 hours?,Do you have inferiority complex? ,Are you satisfied with your meal today?,Are you feeling sick/health issues today?,"Have you done any recreational activity (sports, gaming, hobby etc.) today?",How long did you sleep last night?(in hours)
2021-05-30 10:26:00,1st year,Good,80,Female,19,Hall-Mess,Single,No,3,Good,No,Not applicable,No,Friends,Yes,No,Yes,No,Yes,5.0
2021-06-16 09:56:00,2nd year,Normal,50,Female,20,Hall-Mess,Single,Yes,3,Normal,No,No,No,No one,Yes,Yes,Yes,No,Yes,6.0
2021-04-15 19:25:00,1st year,Very good,80,Female,19,Home,Single,Yes,3,Good,No,Not applicable,Yes,Friends,Yes,No,Yes,No,Yes,9.0
2021-06-01 22:27:00,4th year,Very good,98,Female,22,Home,Single,Yes,4,Good,No,No,Yes,Family,Yes,Yes,Yes,No,Yes,7.0
2021-07-10 10:14:00,Not applicable,Bad,30,Female,16,Department,Single,No,4,Bad,No,Yes,No,No one,No,Yes,Neutral,No,No,4.0
2021-04-26 20:48:00,4th year,Good,78,Female,22,Home,Single,Yes,2,Normal,Yes,No,Yes,Family,Yes,Maybe,Yes,Yes,Yes,7.0
2021-06-28 10:16:00,1st year,Good,80,Female,19,Hall-Mess,Single,No,3,Good,No,Not applicable,No,Friends,Yes,No,Yes,No,Yes,5.0
2021-06-19 10:20:00,4th year,Very good,90,Female,22,Home,In a relationship,Yes,3,Good,Not applicable,Not applicable,Yes,Family,Yes,Yes,Yes,No,Yes,8.0
2021-04-13 22:29:00,4th year,Very good,95,Female,22,Home,Single,Yes,4,Good,No,Yes,Yes,Family,Yes,Maybe,Yes,No,Yes,7.0
2021-06-16 10:17:00,2nd year,Normal,50,Female,20,Hall-Mess,Single,Yes,3,Normal,No,No,No,No one,Yes,Yes,Yes,No,Yes,6.0
2021-06-23 10:14:00,4th year,Normal,60,Female,23,Home,In a relationship,Yes,3,Normal,Not applicable,No,Yes,No one,Yes,Yes,Neutral,No,No,9.0
2021-07-02 09:46:00,2nd year,Very bad,20,Female,20,Hall-Mess,Single,No,3,Bad,Yes,No,No,No one,Yes,Yes,Neutral,No,No,6.0
2021-06-10 14:19:00,4th year,Normal,80,Female,22,Home,Single,Yes,5,Normal,Yes,Not applicable,Not applicable,No one,Not applicable,Maybe,Neutral,No,No,6.0
2021-05-22 02:49:00,4th year,Normal,80,Female,22,Home,Single,Yes,4,Good,Yes,Not applicable,Not applicable,Family,Yes,Maybe,Yes,No,Yes,7.0
2021-05-26 17:18:00,2nd year,Very good,90,Female,21,Playground,Single,Yes,2,Good,Yes,No,Yes,Friends,Yes,No,Yes,No,Yes,8.0
2021-04-30 19:00:00,4th year,Very bad,1,Female,22,Home,Single,No,2,Normal,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Neutral,No,No,7.0
2021-04-09 20:42:00,1st year,Very bad,10,Female,19,Hall-Mess,Single,No,1,Normal,Yes,Not applicable,No,Not applicable,No,Yes,No,Yes,No,4.0
2021-07-07 10:09:00,2nd year,Normal,50,Female,20,Hall-Mess,Single,Yes,3,Normal,No,No,No,No one,Yes,Yes,Yes,No,Yes,6.0
2021-05-18 21:08:00,4th year,Normal,50,Female,23,Home,In a relationship,Yes,3,Normal,Yes,No,Yes,No one,Yes,Maybe,Neutral,No,No,5.0
2021-07-14 10:20:00,3rd year,Bad,20,Female,22,Department,In a relationship,Yes,2,Normal,Yes,No,Yes,Friends,Yes,Maybe,Neutral,Yes,No,4.0
2021-06-14 01:24:00,Not applicable,Good,70,Female,17,Department,Single,Yes,4,Good,No,Yes,Yes,Family,No,No,Yes,No,No,5.0
2021-07-09 10:22:00,Not applicable,Very good,90,Female,18,Home,Single,Yes,4,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,8.0
2021-06-15 10:27:00,4th year,Very good,90,Female,22,Home,In a relationship,Yes,3,Good,Not applicable,Not applicable,Yes,Family,Yes,Yes,Yes,No,Yes,8.0
2021-06-26 10:20:00,3rd year,Bad,20,Female,22,Department,In a relationship,Yes,2,Normal,Yes,No,Yes,Friends,Yes,Maybe,Neutral,Yes,No,4.0
2021-05-20 21:49:00,4th year,Normal,50,Female,23,Home,In a relationship,Yes,4,Normal,No,Yes,Yes,Family,Yes,Yes,Neutral,Yes,No,6.0
2021-06-02 10:17:00,2nd year,Normal,50,Female,20,Hall-Mess,Single,Yes,3,Normal,No,No,No,No one,Yes,Yes,Yes,No,Yes,6.0
2021-05-23 21:08:00,2nd year,Normal,50,Female,21,Department,Single,No,3,Normal,No,No,No,No one,No,Yes,Neutral,No,No,4.0
2021-05-20 10:03:00,Not applicable,Very good,90,Female,18,Home,Single,Yes,4,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,8.0
2021-07-09 10:22:00,Not applicable,Very good,90,Female,18,Home,Single,Yes,4,Good,No,Yes,Yes,Family,No,No,Yes,No,Yes,8.0
2021-07-04 21:07:00,1st year,Normal,50,Female,19,Department,Single,Yes,3,Normal,No,Yes,No,Family,No,No,No,Yes,No,5.0
2021-05-26 17:36:00,3rd year,Bad,40,Female,22,Department,In a relationship,Yes,4,Normal,No,Yes,No,Family,Yes,Yes,Yes,Yes,Yes,6.0
2021-06-05 17:13:00,3rd year,Normal,60,Female,22,Department,Single,No,3,Normal,Yes,No,Yes,Family,No,Maybe,Neutral,No,Yes,7.0
2021-06-13 10:14:00,4th year,Normal,60,Female,23,Home,In a relationship,Yes,3,Normal,Not applicable,No,Yes,No one,Yes,Yes,Neutral,No,No,9.0
2021-07-14 10:16:00,2nd year,Normal,50,Female,20,Hall-Mess,Single,Yes,3,Normal,No,No,No,No one,Yes,Yes,Yes,No,Yes,6.0
2021-06-12 21:22:00,2nd year,Normal,50,Female,21,Department,Single,No,3,Normal,No,No,No,No one,No,Yes,Neutral,No,No,4.0
2021-06-07 21:33:00,4th year,Bad,40,Female,22,Home,Single,No,3,Normal,Yes,No,No,No one,No,Maybe,No,Yes,No,6.0
2021-07-14 10:12:00,2nd year,Very bad,20,Female,20,Hall-Mess,Single,No,3,Bad,Yes,No,No,No one,Yes,Yes,Neutral,No,No,6.0
2021-04-20 19:28:00,2nd year,Very bad,10,Female,20,Department,It's complicated,Yes,2,Bad,Yes,No,No,No one,No,Yes,No,Yes,No,4.0
2021-06-25 10:15:00,Not applicable,Bad,30,Female,16,Department,Single,No,4,Bad,No,Yes,No,No one,No,Yes,Neutral,No,No,4.0
2021-06-28 10:09:00,1st year,Good,80,Female,19,Hall-Mess,Single,No,3,Good,No,Not applicable,No,Friends,Yes,No,Yes,No,Yes,5.0
2021-05-23 10:14:00,Not applicable,Bad,30,Female,16,Department,Single,No,4,Bad,No,Yes,No,No one,No,Yes,Neutral,No,No,4.0
2021-07-13 10:25:00,Not applicable,Bad,30,Female,16,Department,Single,No,4,Bad,No,Yes,No,No one,No,Yes,Neutral,No,No,4.0
2021-05-31 22:07:00,Not applicable,Very good,90,Female,19,Home,Single,Yes,5,Good,No,Yes,Yes,Family,No,No,Yes,No,No,6.0
2021-05-18 10:24:00,3rd year,Very good,90,Female,21,Department,In a relationship,Yes,4,Good,Yes,No,Yes,Friends,Yes,Maybe,Yes,No,Yes,6.0
2021-04-21 19:30:00,1st year,Bad,20,Female,19,Hall-Mess,Single,Yes,2,Normal,Yes,No,No,Friends,No,Maybe,No,Yes,No,4.0
2021-04-23 14:37:00,4th year,Very bad,10,Female,23,Home,Single,Yes,2,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Neutral,Yes,No,6.0
2021-06-13 10:17:00,2nd year,Normal,50,Female,21,Home,It's complicated,Yes,3,Normal,Yes,Yes,Yes,No one,Yes,No,Yes,No,No,5.0
2021-06-25 09:17:00,4th year,Very good,67,Female,23,Home,Broken Up,Yes,2,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,Yes,11.0
2021-06-11 23:49:00,4th year,Good,80,Female,23,Home,Single,Yes,2,Normal,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,6.0
2021-04-30 01:32:00,3rd year,Good,70,Female,22,Home,It's complicated,Yes,3,Normal,Not applicable,Yes,Yes,Not applicable,Yes,No,Yes,No,No,8.0
2021-06-18 09:16:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-05-20 10:10:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-07-11 10:13:00,3rd year,Very bad,10,Female,22,Hall-Mess,It's complicated,Yes,3,Normal,Yes,Yes,No,Not applicable,Yes,Maybe,No,Yes,No,9.0
2021-07-03 10:17:00,2nd year,Normal,50,Female,21,Home,It's complicated,Yes,3,Normal,Yes,Yes,Yes,No one,Yes,No,Yes,No,No,5.0
2021-06-25 10:11:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-07-06 01:14:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-05-20 10:08:00,3rd year,Normal,70,Female,22,Hall-Mess,It's complicated,Yes,4,Normal,Yes,No,Yes,Not applicable,No,No,Yes,Yes,No,9.0
2021-06-21 23:40:00,2nd year,Normal,70,Female,21,Hall-Mess,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,Maybe,No,No,No,8.0
2021-06-07 09:01:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-07-07 08:58:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-06-21 09:12:00,4th year,Very good,67,Female,23,Home,Broken Up,Yes,2,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,Yes,11.0
2021-06-28 01:14:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-07-10 01:22:00,3rd year,Bad,20,Female,22,Hall-Mess,It's complicated,Yes,3,Good,Not applicable,Yes,No,Not applicable,Yes,Maybe,Neutral,No,No,7.0
2021-06-10 10:10:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-06-14 09:38:00,1st year,Bad,90,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,Neutral,No,Yes,9.0
2021-07-01 09:28:00,1st year,Bad,90,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,Neutral,No,Yes,9.0
2021-06-30 10:08:00,2nd year,Normal,67,Female,21,Department,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,No,Yes,No,Yes,8.0
2021-06-01 01:17:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-05-04 01:26:00,1st year,Good,80,Female,20,Home,Single,Yes,1,Normal,No,No,Yes,No one,Yes,Maybe,Yes,No,Yes,9.0
2021-05-29 23:26:00,3rd year,Normal,40,Female,22,Hall-Mess,It's complicated,Yes,3,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,6.0
2021-05-19 17:06:00,1st year,Normal,50,Female,20,Hall-Mess,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,No one,Yes,Maybe,Yes,Yes,No,7.0
2021-05-14 19:47:00,1st year,Normal,30,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,No,Yes,No,7.0
2021-07-02 10:08:00,2nd year,Normal,67,Female,21,Department,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,No,Yes,No,Yes,8.0
2021-06-17 09:24:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-05-20 01:22:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-07-10 01:19:00,3rd year,Bad,20,Female,22,Hall-Mess,It's complicated,Yes,3,Good,Not applicable,Yes,No,Not applicable,Yes,Maybe,Neutral,No,No,7.0
2021-06-29 09:38:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-05-22 09:35:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-06-04 10:14:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,No,No,Yes,No one,Yes,Maybe,Yes,No,Yes,8.0
2021-06-04 10:10:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-06-04 23:51:00,4th year,Very bad,30,Female,23,Home,Single,Yes,2,Normal,No,Not applicable,Yes,No one,Yes,Maybe,Yes,Yes,Yes,6.0
2021-05-10 12:00:00,4th year,Normal,60,Female,23,Home,Single,Yes,2,Normal,Yes,Not applicable,Yes,No one,Yes,Yes,Yes,No,No,6.0
2021-05-26 01:23:00,3rd year,Normal,70,Female,22,Hall-Mess,It's complicated,Yes,2,Normal,No,Yes,Yes,No one,Yes,No,No,No,Yes,7.0
2021-07-11 09:35:00,2nd year,Normal,67,Female,21,Department,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,No,Yes,No,Yes,8.0
2021-05-25 01:17:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-07-07 09:13:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-05-24 09:36:00,1st year,Bad,90,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,Neutral,No,Yes,9.0
2021-06-10 09:19:00,3rd year,Bad,20,Female,22,Hall-Mess,It's complicated,Yes,3,Good,Not applicable,Yes,No,Not applicable,Yes,Maybe,Neutral,No,No,7.0
2021-04-04 12:33:00,4th year,Very bad,30,Female,23,Home,Single,Yes,2,Normal,No,Not applicable,Yes,No one,Yes,Maybe,Yes,Yes,Yes,6.0
2021-06-24 09:13:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-07-01 01:25:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-06-25 01:28:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-06-23 23:02:00,1st year,Normal,10,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,No,Yes,No,7.0
2021-05-23 09:37:00,1st year,Bad,90,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,Neutral,No,Yes,9.0
2021-05-13 23:50:00,4th year,Normal,50,Female,23,Home,Single,Yes,2,Normal,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,Yes,Yes,7.0
2021-06-20 23:30:00,1st year,Normal,20,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,No,Yes,No,Not applicable,Yes,Maybe,No,No,Yes,7.0
2021-03-30 14:30:00,2nd year,Very bad,20,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,No,No one,Yes,No,Yes,Yes,No,5.0
2021-07-10 09:05:00,4th year,Good,30,Female,23,Home,Broken Up,Yes,2,Normal,No,Yes,Yes,Not applicable,Yes,Not applicable,Yes,Yes,No,10.0
2021-05-21 10:09:00,3rd year,Very bad,10,Female,22,Hall-Mess,It's complicated,Yes,3,Normal,Yes,Yes,No,Not applicable,Yes,Maybe,No,Yes,No,9.0
2021-06-13 19:52:00,3rd year,Normal,50,Female,22,Hall-Mess,It's complicated,Yes,3,Normal,No,No,Yes,Not applicable,Yes,Not applicable,Yes,No,No,8.0
2021-07-04 01:18:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-06-30 09:14:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-07-03 01:20:00,3rd year,Bad,20,Female,22,Hall-Mess,It's complicated,Yes,3,Good,Not applicable,Yes,No,Not applicable,Yes,Maybe,Neutral,No,No,7.0
2021-06-26 01:26:00,3rd year,Bad,20,Female,22,Hall-Mess,It's complicated,Yes,3,Good,Not applicable,Yes,No,Not applicable,Yes,Maybe,Neutral,No,No,7.0
2021-04-03 14:41:00,4th year,Normal,50,Female,23,Home,Single,Yes,2,Normal,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,Yes,Yes,7.0
2021-07-08 09:33:00,2nd year,Normal,67,Female,21,Department,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,No,Yes,No,Yes,8.0
2021-07-04 01:17:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-06-17 10:13:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,No,No,Yes,No one,Yes,Maybe,Yes,No,Yes,8.0
2021-06-17 01:17:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-06-15 09:02:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-06-09 22:56:00,3rd year,Normal,50,Female,22,Hall-Mess,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,No,Maybe,No,Yes,No,8.0
2021-05-27 01:25:00,1st year,Very good,100,Female,20,Home,Single,Yes,1,Normal,No,No,Yes,No one,Yes,Maybe,Yes,No,No,8.0
2021-05-14 14:25:00,1st year,Very good,90,Female,20,Home,Single,Yes,1,Normal,No,No,Yes,No one,Yes,Maybe,Yes,No,No,8.0
2021-06-03 09:33:00,3rd year,Normal,70,Female,22,Hall-Mess,It's complicated,Yes,4,Normal,Yes,No,Yes,Not applicable,No,No,Yes,Yes,No,9.0
2021-05-25 23:36:00,2nd year,Normal,50,Female,21,Hall-Mess,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,Maybe,Yes,No,Yes,8.0
2021-06-16 01:25:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-05-13 12:00:00,4th year,Normal,60,Female,23,Home,Single,Yes,2,Normal,Yes,Not applicable,Yes,No one,Yes,Yes,Yes,No,No,6.0
2021-07-05 09:28:00,3rd year,Normal,50,Female,22,Hall-Mess,It's complicated,Yes,4,Normal,No,Yes,No,Not applicable,No,Maybe,No,Yes,No,6.0
2021-05-14 00:58:00,2nd year,Normal,70,Female,21,Hall-Mess,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,Maybe,Neutral,No,No,6.0
2021-06-02 10:10:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-05-22 08:58:00,1st year,Normal,55,Female,20,Hall-Mess,It's complicated,Yes,2,Normal,Yes,No,No,Not applicable,Yes,No,No,No,No,7.0
2021-04-26 19:51:00,4th year,Normal,80,Female,23,Home,Single,Yes,2,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,9.0
2021-06-03 09:34:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-06-07 01:20:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-07-16 10:13:00,3rd year,Very bad,10,Female,22,Hall-Mess,It's complicated,Yes,3,Normal,Yes,Yes,No,Not applicable,Yes,Maybe,No,Yes,No,9.0
2021-05-21 10:13:00,1st year,Bad,90,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,Neutral,No,Yes,9.0
2021-06-10 01:17:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-06-06 01:22:00,1st year,Very bad,10,Female,20,Hall-Mess,Single,Yes,1,Normal,Not applicable,No,Yes,No one,Yes,Yes,Yes,No,No,7.0
2021-06-08 10:04:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-05-20 01:23:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-05-15 01:34:00,3rd year,Normal,50,Female,22,Hall-Mess,It's complicated,Yes,3,Normal,Yes,Yes,Not applicable,Not applicable,No,Maybe,No,Yes,No,4.0
2021-07-09 01:17:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-05-19 01:17:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-06-09 09:27:00,1st year,Bad,90,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,Neutral,No,Yes,9.0
2021-05-23 09:21:00,2nd year,Normal,89,Female,21,Department,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,Yes,Yes,Yes,No,8.0
2021-05-28 08:52:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-07-10 01:25:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-05-20 01:28:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-06-21 09:24:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-04-25 23:47:00,4th year,Normal,70,Female,23,Home,Single,Yes,2,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Yes,Yes,No,9.0
2021-06-22 01:22:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-05-23 09:36:00,1st year,Bad,90,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,Neutral,No,Yes,9.0
2021-06-12 09:14:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-06-27 10:07:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-06-25 09:28:00,1st year,Bad,90,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,Neutral,No,Yes,9.0
2021-06-29 10:07:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-07-14 09:26:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-06-02 10:10:00,2nd year,Normal,50,Female,21,Department,It's complicated,Yes,2,Normal,Yes,Yes,Not applicable,Not applicable,Yes,Maybe,Neutral,No,Yes,6.0
2021-04-26 00:47:00,1st year,Normal,30,Female,20,Hall-Mess,It's complicated,Yes,1,Normal,Yes,No,No,Not applicable,Yes,Maybe,No,Yes,No,7.0
2021-06-05 01:16:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-07-12 09:33:00,2nd year,Normal,67,Female,21,Department,It's complicated,Yes,3,Normal,No,Yes,No,Not applicable,Yes,No,Yes,No,Yes,8.0
2021-06-15 10:14:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-07-05 01:20:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-06-03 09:38:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-07-05 09:38:00,4th year,Very good,90,Female,23,Home,Single,No,2,Bad,Yes,Yes,Yes,Not applicable,Yes,Maybe,Yes,No,No,5.0
2021-05-25 01:19:00,3rd year,Bad,20,Female,22,Hall-Mess,It's complicated,Yes,3,Good,Not applicable,Yes,No,Not applicable,Yes,Maybe,Neutral,No,No,7.0
2021-07-05 09:06:00,3rd year,Bad,80,Female,22,Home,It's complicated,Yes,4,Normal,No,Yes,Yes,Not applicable,Yes,Maybe,Neutral,Yes,No,7.0
2021-06-05 01:28:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-07-02 01:23:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-06-19 09:14:00,1st year,Good,40,Female,20,Home,Single,Yes,1,Normal,Not applicable,Not applicable,Yes,Not applicable,Yes,Not applicable,Yes,No,Yes,6.0
2021-07-10 09:14:00,1st year,Normal,55,Female,20,Hall-Mess,It's complicated,Yes,2,Normal,Yes,No,No,Not applicable,Yes,No,No,No,No,7.0
